unique_id,ms_locations
٧٩٠٠١,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ج ٨٨٦/١٣١٣مج""}]"
٧٩٠٠٢,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ج ٨٨٧/١٤١٤مج""}]"
٧٩٠٠٣,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ج ٨٨٢/٩٩مج""}]"
٧٩٠٠٤,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ج ٩٤٩/١٥""}]"
٧٩٠٠٦,"[{""library"": ""دار الكتب الوطنيه"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ج ٦٤٩/٧""}]"
٧٩٠٠٧,"[{""library"": ""دار الكتب الوطنيه"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ط ٤١٤/١٣""}, {""library"": ""المكتبة العبدليه بجامع الزيتونه"", ""country"": ""تونس"", ""city"": ""تونس"", ""catalog_num"": ""١٢٧""}]"
٧٩٠٠٨,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ط ٤٨٤/١٤١مج""}]"
٧٩٠٠٩,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ط ٥٥١/٢١""}]"
٧٩٠١٠,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ط ٥٠٤/١٥""}]"
٧٩٠١١,"[{""library"": ""المكتبة"", ""country"": ""اليمن"", ""city"": ""صنعاء"", ""catalog_num"": ""فلك ٢""}, {""library"": ""مكتبة محمد بن يحيى بن علي الذاري"", ""country"": ""اليمن"", ""city"": ""صنعاء"", ""catalog_num"": ""٨٥٨""}]"
٧٩٠١٢,"[{""library"": ""المكتبة"", ""country"": ""اليمن"", ""city"": ""صنعاء"", ""catalog_num"": ""فلك ٣""}]"
٧٩٠١٣,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ط ٩٤٨/٢٩""}]"
٧٩٠١٤,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٣/ط ٤٤٦/١٣٤مج""}]"
٧٩٠١٥,"[{""library"": ""دار الكتب الوطنيه (ابوظبي)"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٣/ط-٥١٣/١٧-٧مج""}]"
٧٩٠١٦,"[{""library"": ""المكتبة العبدليه بجامع الزيتونه"", ""country"": ""تونس"", ""city"": ""تونس"", ""catalog_num"": ""مجموع ٤""}]"
٧٩٠١٧,"[{""library"": ""دار الكتب الوطنيه"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ط ٧٨٥/٢٦٢مج""}]"
٧٩٠١٨,"[{""library"": ""دار الكتب الوطنيه"", ""country"": ""الامارات العربية المتحدة"", ""city"": ""ابوظبي"", ""catalog_num"": ""٢/ط ٥٣٩/١٩٤مج,٢/ط ٥٥٠/٢٠,٢/ط ٦٧١/٢٤٥مج""}]"
